temperature_deg_c,time_h,scale_mol,stirring_shaking,startingmat_1_name,startingmat_1_smiles,startingmat_1_eq,startingmat_2_name,startingmat_2_smiles,startingmat_2_eq,reagent_1_name,reagent_1_eq,catalyst_name,catalyst_eq,ligand_name,ligand_eq,solvent_1_name,solvent_1_fraction,solvent_2_name,solvent_2_fraction,product_1_smiles,AP yield,AP selectivity
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,VPhos,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.589,0.635
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd2(dba)3],0.03,DMPP,0.03,MeOH,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.019,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd2(dba)3],0.03,DMPP,0.03,EtOH,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.024,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd(OAc)2],0.03,DMPP,0.03,iPrOH,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.000,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd2(dba)3],0.03,DMPP,0.03,iPr2O,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.006,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd(OAc)2],0.03,DMPP,0.03,2-MeTHF,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.000,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd(allyl)Cl]2,0.03,DMPP,0.03,2-MeTHF,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.000,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd2(dba)3],0.03,DMPP,0.03,2-MeTHF,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.016,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd(OAc)2],0.03,DMPP,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.000,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd(allyl)Cl]2,0.03,DMPP,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.000,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd2(dba)3],0.03,DMPP,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.027,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd(OAc)2],0.03,DMPP,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.000,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd2(dba)3],0.03,DMPP,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.027,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd2(dba)3],0.03,DMPP,0.03,PhMe,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.013,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KOAc,2.0,[Pd2(dba)3],0.03,DMPP,0.03,PhOMe,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.013,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,cataCXium PiPr,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.642,0.761
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,cataCXium PiPr,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.488,0.565
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,NPCy2-Phendolephos,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.011,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(OAc)2],0.03,Amidolephos,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.077,0.151
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,Amidolephos,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.652,0.788
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,Amidolephos,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.000,0.000
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,Amidolephos,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.524,0.607
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,PAd2Cy,0.03,2-MeTHF,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.605,0.809
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,PAd2Cy,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.670,0.795
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,PAd2Cy,0.03,MEK,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.680,0.693
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,PAd2Cy,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.148,0.305
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd2(dba)3],0.03,PAd2Cy,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.375,0.512
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,CBRIDP,0.03,2-MeTHF,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.109,0.222
70,20,7.22E-05,st_400,3-chloropicolinonitrile,N#Cc1ncccc1Cl,1,"(4,6-dimethoxypyrimidin-5-yl)boronic acid",COc1ncnc(OC)c1B(O)O,1.25,KF,2.0,[Pd(allyl)Cl]2,0.03,CBRIDP,0.03,MeCN,0.75,H2O,0.25,COc1ncnc(OC)c1-c1cccnc1C#N,0.432,0.643
